device: cpu
train size:	8500
val size:	1500
[  59.89 min] Gen 258/300 | best_fit=0.00304  avg_fit=2.15443 | best_h=39  avg_h=38.7
[  60.08 min] Gen 259/300 | best_fit=0.00283  avg_fit=1.91409 | best_h=39  avg_h=38.6
[  60.30 min] Gen 260/300 | best_fit=0.00283  avg_fit=0.22558 | best_h=39  avg_h=38.5
[  60.50 min] Gen 261/300 | best_fit=0.00283  avg_fit=9.89635 | best_h=39  avg_h=38.5
[  60.69 min] Gen 262/300 | best_fit=0.00265  avg_fit=0.03968 | best_h=39  avg_h=38.6
[  60.89 min] Gen 263/300 | best_fit=0.00265  avg_fit=0.29965 | best_h=39  avg_h=38.9
[  61.11 min] Gen 264/300 | best_fit=0.00265  avg_fit=8.79210 | best_h=39  avg_h=38.0
[  61.33 min] Gen 265/300 | best_fit=0.00265  avg_fit=2.47267 | best_h=39  avg_h=38.8
[  61.53 min] Gen 266/300 | best_fit=0.00265  avg_fit=3.32537 | best_h=39  avg_h=38.4
[  61.71 min] Gen 267/300 | best_fit=0.00245  avg_fit=3.73178 | best_h=39  avg_h=38.3
[  61.90 min] Gen 268/300 | best_fit=0.00245  avg_fit=8.69957 | best_h=39  avg_h=38.5
[  62.09 min] Gen 269/300 | best_fit=0.00245  avg_fit=4.78808 | best_h=39  avg_h=38.4
[  62.31 min] Gen 270/300 | best_fit=0.00245  avg_fit=10.51462 | best_h=39  avg_h=38.3
[  62.50 min] Gen 271/300 | best_fit=0.00229  avg_fit=2.54770 | best_h=39  avg_h=38.3
[  62.69 min] Gen 272/300 | best_fit=0.00229  avg_fit=1.18022 | best_h=39  avg_h=38.7
[  62.88 min] Gen 273/300 | best_fit=0.00229  avg_fit=0.18321 | best_h=39  avg_h=38.7
[  63.07 min] Gen 274/300 | best_fit=0.00213  avg_fit=0.42405 | best_h=39  avg_h=38.8
[  63.25 min] Gen 275/300 | best_fit=0.00213  avg_fit=0.24772 | best_h=39  avg_h=39.0
[  63.47 min] Gen 276/300 | best_fit=0.00213  avg_fit=0.08869 | best_h=39  avg_h=38.6
[  63.71 min] Gen 277/300 | best_fit=0.00199  avg_fit=12.30853 | best_h=39  avg_h=38.5
[  63.94 min] Gen 278/300 | best_fit=0.00199  avg_fit=3.30889 | best_h=39  avg_h=38.8
[  64.18 min] Gen 279/300 | best_fit=0.00199  avg_fit=0.69698 | best_h=39  avg_h=38.9
[  64.43 min] Gen 280/300 | best_fit=0.00199  avg_fit=0.46773 | best_h=39  avg_h=39.0
[  64.67 min] Gen 281/300 | best_fit=0.00186  avg_fit=11.50092 | best_h=39  avg_h=38.6
[  64.91 min] Gen 282/300 | best_fit=0.00186  avg_fit=10.05668 | best_h=39  avg_h=38.4
[  65.16 min] Gen 283/300 | best_fit=0.00186  avg_fit=11.43284 | best_h=39  avg_h=39.1
[  65.42 min] Gen 284/300 | best_fit=0.00186  avg_fit=2.81891 | best_h=39  avg_h=38.6
[  65.68 min] Gen 285/300 | best_fit=0.00186  avg_fit=0.75753 | best_h=39  avg_h=38.6
[  65.93 min] Gen 286/300 | best_fit=0.00186  avg_fit=0.26111 | best_h=39  avg_h=38.8
[  66.19 min] Gen 287/300 | best_fit=0.00173  avg_fit=0.03285 | best_h=39  avg_h=38.5
[  66.44 min] Gen 288/300 | best_fit=0.00173  avg_fit=0.81162 | best_h=39  avg_h=38.9
[  66.69 min] Gen 289/300 | best_fit=0.00173  avg_fit=4.78263 | best_h=39  avg_h=38.5
[  66.94 min] Gen 290/300 | best_fit=0.00173  avg_fit=0.36430 | best_h=39  avg_h=38.9
[  67.19 min] Gen 291/300 | best_fit=0.00162  avg_fit=0.59662 | best_h=39  avg_h=38.6
[  67.42 min] Gen 292/300 | best_fit=0.00162  avg_fit=5.42018 | best_h=39  avg_h=38.6
[  67.66 min] Gen 293/300 | best_fit=0.00162  avg_fit=3.02645 | best_h=39  avg_h=39.0
[  67.89 min] Gen 294/300 | best_fit=0.00162  avg_fit=2.37812 | best_h=39  avg_h=38.4
[  68.14 min] Gen 295/300 | best_fit=0.00162  avg_fit=0.01516 | best_h=39  avg_h=38.7
[  68.37 min] Gen 296/300 | best_fit=0.00162  avg_fit=0.57284 | best_h=39  avg_h=38.4
[  68.60 min] Gen 297/300 | best_fit=0.00162  avg_fit=0.16921 | best_h=39  avg_h=38.4
[  68.83 min] Gen 298/300 | best_fit=0.00162  avg_fit=0.00980 | best_h=39  avg_h=38.9
[  69.08 min] Gen 299/300 | best_fit=0.00162  avg_fit=0.16664 | best_h=39  avg_h=38.7
[  69.33 min] Gen 300/300 | best_fit=0.00162  avg_fit=0.01459 | best_h=39  avg_h=38.7
DONE TRAINING
best_net hidden_size=39 fitness=0.00162
SAVED RESULTS to results/evonet_run_a05_h75.pkl
